movieId,title,genres,imdbId,tmdbId,userId,rating,rating_timestamp,tag,tags_timestamp
1259,Stand by Me (1986),Adventure|Drama,92005,235.0,474,4.0,974666694,Stephen King,1137181838
1260,M (1931),Crime|Film-Noir|Thriller,22100,832.0,474,4.0,1090241152,serial killer,1137207017
1260,M (1931),Crime|Film-Noir|Thriller,22100,832.0,567,4.0,1525285646,atmospheric,1525285649
1260,M (1931),Crime|Film-Noir|Thriller,22100,832.0,567,4.0,1525285646,chilly,1525285661
1260,M (1931),Crime|Film-Noir|Thriller,22100,832.0,567,4.0,1525285646,creepy,1525285667
1260,M (1931),Crime|Film-Noir|Thriller,22100,832.0,567,4.0,1525285646,menacing,1525285665
1260,M (1931),Crime|Film-Noir|Thriller,22100,832.0,567,4.0,1525285646,mental illness,1525285654
1260,M (1931),Crime|Film-Noir|Thriller,22100,832.0,567,4.0,1525285646,oninous,1525285670
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,57115,5925.0,474,4.0,1078151740,POW,1137206951
1263,"Deer Hunter, The (1978)",Drama|War,77416,11778.0,474,3.0,1135824476,Vietnam,1137375724
1266,Unforgiven (1992),Drama|Western,105695,33.0,474,4.0,1092758534,revenge,1138031666
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,56218,982.0,474,4.0,1082256467,assassination,1137207027
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,56218,982.0,474,4.0,1082256467,brainwashing,1137207027
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,36613,212.0,474,3.5,1111412874,murder,1138137828
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,88763,105.0,474,4.5,1081177274,time travel,1137202832
1272,Patton (1970),Drama|War,66206,11202.0,474,4.0,1092920253,World War II,1137181795
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,94625,149.0,477,5.0,1200943136,animation,1244787931
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,94625,149.0,477,5.0,1200943136,anime,1244787929
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,94625,149.0,477,5.0,1200943136,visually stunning,1244787944
1276,Cool Hand Luke (1967),Drama,61512,903.0,474,3.5,1137520922,prison,1137520930
1278,Young Frankenstein (1974),Comedy|Fantasy,72431,3034.0,474,4.0,978575888,spoof,1138031675
1281,"Great Dictator, The (1940)",Comedy|Drama|War,32553,914.0,474,4.0,1080568455,Nazis,1137206944
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,32455,756.0,474,3.0,975172919,Disney,1137375752
1283,High Noon (1952),Drama|Western,44706,288.0,474,3.5,1073272889,gunfight,1138306895
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,38355,910.0,474,3.5,1107193636,Hammett,1138306774
1285,Heathers (1989),Comedy,97493,2640.0,474,4.0,978575865,high school,1137368062
1288,This Is Spinal Tap (1984),Comedy,88258,11031.0,327,4.0,1234790048,music,1234790068
1288,This Is Spinal Tap (1984),Comedy,88258,11031.0,474,4.0,994819405,heavy metal,1137368105
1288,This Is Spinal Tap (1984),Comedy,88258,11031.0,474,4.0,994819405,mockumentary,1137368105
1288,This Is Spinal Tap (1984),Comedy,88258,11031.0,474,4.0,994819405,music,1137368105
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,97576,89.0,474,4.0,983034060,archaeology,1137206982
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,97576,89.0,474,4.0,983034060,Holy Grail,1137206982
1292,Being There (1979),Comedy|Drama,78841,10322.0,474,4.0,1116517469,television,1137206878
1293,Gandhi (1982),Drama,83987,783.0,474,4.0,1124123484,India,1137191587
1296,"Room with a View, A (1986)",Drama|Romance,91867,11257.0,474,4.0,1100291494,E. M. Forster,1137191679
1299,"Killing Fields, The (1984)",Drama|War,87553,625.0,474,3.5,1129579334,Cambodia,1138137933
1299,"Killing Fields, The (1984)",Drama|War,87553,625.0,474,3.5,1129579334,Vietnam,1138137933
1301,Forbidden Planet (1956),Drama|Sci-Fi,49223,830.0,474,3.5,1108868138,Shakespeare sort of,1138306870
1301,Forbidden Planet (1956),Drama|Sci-Fi,49223,830.0,474,3.5,1108868138,space,1138306870
1302,Field of Dreams (1989),Children|Drama|Fantasy,97351,2323.0,474,3.5,1053021069,baseball,1138137903
1303,"Man Who Would Be King, The (1975)",Adventure|Drama,73341,983.0,474,4.0,1074474320,India,1138031736
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,64115,642.0,474,3.5,1053021030,crime,1138137854
1307,When Harry Met Sally... (1989),Comedy|Romance,98635,639.0,474,5.0,978575845,New York,1137202686
1333,"Birds, The (1963)",Horror|Thriller,56869,571.0,474,4.5,1090873560,birds,1137202841
1343,Cape Fear (1991),Thriller,101540,1598.0,424,4.5,1457846226,horror,1457846257
1343,Cape Fear (1991),Thriller,101540,1598.0,424,4.5,1457846226,Juliette Lewis,1457846244
1343,Cape Fear (1991),Thriller,101540,1598.0,424,4.5,1457846226,Martin Scorsese,1457846252
1343,Cape Fear (1991),Thriller,101540,1598.0,424,4.5,1457846226,Robert De Niro,1457846254
1343,Cape Fear (1991),Thriller,101540,1598.0,474,4.5,1100119770,remake,1137181261
1344,Cape Fear (1962),Crime|Drama|Thriller,55824,11349.0,474,4.5,1100119817,lawyer,1137202856
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,74285,7340.0,474,3.5,1053021541,high school,1137784649
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,74285,7340.0,474,3.5,1053021541,prom,1137784649
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,74285,7340.0,474,3.5,1053021541,Stephen King,1137784649
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,13442,653.0,474,2.5,1053021757,vampires,1137374972
1350,"Omen, The (1976)",Horror|Mystery|Thriller,75005,794.0,474,4.0,1115584932,demons,1137368289
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,117057,25189.0,474,4.5,1100291485,personals ads,1137202938
1354,Breaking the Waves (1996),Drama|Mystery,115751,145.0,474,4.5,1133730322,religion,1137202850
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,117731,199.0,474,5.0,974667386,Borg,1137202633
1357,Shine (1996),Drama|Romance,117631,7863.0,606,4.0,1173823837,music,1176765393
1358,Sling Blade (1996),Drama,117666,12498.0,474,4.5,1100119576,ex-con,1137203050
1363,"Preacher's Wife, The (1996)",Drama,117372,21539.0,474,2.5,1060106011,religion,1137374986
1366,"Crucible, The (1996)",Drama,115988,20539.0,474,4.0,1014924339,Arthur Miller,1137191572
1367,101 Dalmatians (1996),Adventure|Children|Comedy,115433,11674.0,474,2.0,1015352738,dogs,1137374063
1367,101 Dalmatians (1996),Adventure|Children|Comedy,115433,11674.0,474,2.0,1015352738,remake,1137374063
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,102975,174.0,474,4.5,1056637089,Klingons,1137203064
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,84726,154.0,474,4.0,1002929032,Captain Kirk,1138031870
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,92007,168.0,474,4.0,1046809559,whales,1137368320
1377,Batman Returns (1992),Action|Crime,103776,364.0,474,2.0,1046886462,superhero,1137374089
1380,Grease (1978),Comedy|Musical|Romance,77631,621.0,474,4.0,983033588,high school,1137368225
1381,Grease 2 (1982),Comedy|Musical|Romance,84021,9037.0,474,2.0,1046888244,high school,1137374154
1387,Jaws (1975),Action|Horror,73195,578.0,474,4.5,1053020983,Shark,1137202913
1389,Jaws 3-D (1983),Action|Horror,85750,17692.0,474,1.5,1053021851,shark,1137373926
1393,Jerry Maguire (1996),Drama|Romance,116695,9390.0,474,4.5,1128098731,sports,1137205489
1394,Raising Arizona (1987),Comedy,93822,378.0,474,4.5,1100119843,Coen Brothers,1137181415
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0,474,4.0,1100291840,spying,1138031853
1398,In Love and War (1996),Romance|War,116621,26949.0,474,2.5,1060106009,Hemingway,1137374949
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,117571,4232.0,474,4.0,1004131306,slasher,1138031814
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,117571,4232.0,474,4.0,1004131306,spoof,1138031814
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,104691,9361.0,474,4.0,1122395776,Hawkeye,1137368264
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,104691,9361.0,474,4.0,1122395776,James Fennimore Cooper,1137368264
1411,Hamlet (1996),Crime|Drama|Romance,116477,10549.0,474,4.0,1047054317,Shakespeare,1137191597
1413,"Whole Wide World, The (1996)",Drama,118163,18451.0,474,4.5,1100119854,Conan,1137205643
1416,Evita (1996),Drama|Musical,116250,8818.0,474,2.0,1047043416,Andrew Lloyd Weber,1137374117
1423,Hearts and Minds (1996),Drama,116506,55146.0,474,4.0,1238350606,In Netflix queue,1137202085
1423,Hearts and Minds (1996),Drama,116506,55146.0,474,4.0,1238350606,Vietnam,1137202085
1441,Benny & Joon (1993),Comedy|Romance,106387,4104.0,474,3.0,1047054453,mental illness,1137375694
1449,Waiting for Guffman (1996),Comedy,118111,16448.0,474,4.0,1056115380,mockumentary,1137368329
1466,Donnie Brasco (1997),Crime|Drama,119008,9366.0,474,4.0,975172958,Mafia,1137191577
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,119432,9446.0,474,2.0,1046888155,jungle,1137374191
1485,Liar Liar (1997),Comedy,119528,1624.0,474,3.0,978576348,lawyer,1137375802
1496,Anna Karenina (1997),Drama|Romance,118623,50512.0,474,4.0,1087832418,Tolstoy,1137191560
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,9434.0,474,4.0,978576081,hit men,1137368241
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,9434.0,474,4.0,978576081,reunion,1137368241
1513,Romy and Michele's High School Reunion (1997),Comedy,120032,9611.0,474,3.0,1046887465,reunion,1137375929
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,117615,11239.0,474,4.0,978575690,ballroom dance,1137368308
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,119567,330.0,474,1.0,974666859,dinosaurs,1137373781
1545,Ponette (1996),Drama,117359,38523.0,474,4.0,1130961769,death,1138031807
1569,My Best Friend's Wedding (1997),Comedy|Romance,119738,8874.0,474,4.0,1100119621,weddings,1138031775
1573,Face/Off (1997),Action|Crime|Drama|Thriller,119094,754.0,474,4.5,1100291472,transplants,1137205452
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,119654,607.0,474,4.5,1100119838,aliens,1137205519
1586,G.I. Jane (1997),Action|Drama,119173,4421.0,474,2.0,1047054923,military,1137374138
1608,Air Force One (1997),Action|Thriller,118571,9772.0,474,3.0,974667676,president,1137375681
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,99810,1669.0,474,4.0,974667355,Tom Clancy,1137191607
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488,2118.0,474,5.0,988926266,Police,1137191242
1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,424,4.5,1457845231,mindfuck,1457845252
1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,424,4.5,1457845231,Mystery,1457845249
1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,424,4.5,1457845231,plot twist,1457845255
1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,424,4.5,1457845231,psychological,1457845247
1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,424,4.5,1457845231,suspense,1457845258
1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,424,4.5,1457845231,twist ending,1457845244
1625,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0,474,4.0,979180293,twist ending,1138031717
1635,"Ice Storm, The (1997)",Drama,119349,68924.0,474,4.0,1123258150,1970s,1137191612
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,119280,17589.0,474,3.0,1089386695,England,1137375849
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,119280,17589.0,474,3.0,1089386695,Queen Victoria,1137375849
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,118971,1813.0,474,2.0,1047054889,lawyers,1137374095
1650,Washington Square (1997),Drama,120481,45019.0,474,4.0,1060105233,Henry James,1138031883
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,119177,782.0,474,4.5,1100291475,future,1137205460
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,119177,782.0,567,3.0,1525287107,intelligent,1525287116
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,119177,782.0,567,3.0,1525287107,thought-provoking,1525287118
1663,Stripes (1981),Comedy|War,83131,10890.0,474,3.0,1004131709,military,1137375949
1674,Witness (1985),Drama|Romance|Thriller,90329,9281.0,474,4.0,1137521038,Amish,1137521041
1680,Sliding Doors (1998),Drama|Romance,120148,10215.0,474,4.0,974668977,alternate universe,1138031846
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,120382,37165.0,474,4.5,1100119638,TV,1137205617
1683,"Wings of the Dove, The (1997)",Drama|Romance,120520,45609.0,474,4.5,1053021220,Henry James,1137181445
1704,Good Will Hunting (1997),Drama|Romance,119217,489.0,424,4.0,1457844960,inspirational,1457844971
1704,Good Will Hunting (1997),Drama|Romance,119217,489.0,567,3.0,1525287317,heartwarming,1525287326
1704,Good Will Hunting (1997),Drama|Romance,119217,489.0,567,3.0,1525287317,inspirational,1525287323
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,119668,8197.0,474,2.0,1046887524,Savannah,1137374207
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,120082,4233.0,474,4.0,1046984756,sequel,1138031833
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,120082,4233.0,474,4.0,1046984756,slasher,1138031824
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,120082,4233.0,474,4.0,1046984756,spoof,1138031824
1719,"Sweet Hereafter, The (1997)",Drama,120255,10217.0,474,4.0,1139838564,Canada,1139838573
1719,"Sweet Hereafter, The (1997)",Drama,120255,10217.0,474,4.0,1139838564,death,1139838573
1721,Titanic (1997),Drama|Romance,120338,597.0,474,4.0,974668977,shipwreck,1138031879
1721,Titanic (1997),Drama|Romance,120338,597.0,537,3.0,1424141915,romance,1424141922
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,119925,9922.0,125,4.5,1474483288,Kevin Costner,1474483317
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,119925,9922.0,125,4.5,1474483288,Post apocalyptic,1474483320
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,474,3.5,1100119813,Coen Brothers,1138306661
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,black comedy,1498456261
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,bowling,1498456271
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,classic,1498456304
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,coen brothers,1498456256
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,comedy,1498456268
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,crime,1498456292
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,Cult classic,1498456280
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,cult film,1498456260
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,dark comedy,1498456258
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,deadpan,1498456303
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,drugs,1498456286
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,funny,1498456291
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,great dialogue,1498456264
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,great soundtrack,1498456283
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,Highly quotable,1498456296
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,imdb top 250,1498456301
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,Jeff Bridges,1498456269
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,John Goodman,1498456278
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,Julianne Moore,1498456294
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,kidnapping,1498456299
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,marijuana,1498456281
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,Nudity (Full Frontal),1498456288
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,off-beat comedy,1498456273
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,Philip Seymour Hoffman,1498456275
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,quirky,1498456263
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,ransom,1498456308
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,rug,1498456306
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,sarcasm,1498456285
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,satirical,1498456266
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,Steve Buscemi,1498456276
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0,599,5.0,1498456250,violence,1498456297
1735,Great Expectations (1998),Drama|Romance,119223,9410.0,474,2.0,979180015,Charles Dickens,1137374163
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,118929,2666.0,474,4.0,1132173434,amnesia,1138031699
1777,"Wedding Singer, The (1998)",Comedy|Romance,120888,11003.0,474,4.5,1081177379,1980s,1137205630
1797,Everest (1998),Documentary|IMAX,120661,21736.0,474,4.0,1165540018,In Netflix queue,1137201971
1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,120744,9313.0,573,4.0,1186722133,seen more than once,1186588917
1810,Primary Colors (1998),Comedy|Drama,119942,9440.0,474,2.5,1081862512,politics,1137374994
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,120176,29193.0,474,4.0,1002928499,twist ending,1138031861
1893,Beyond Silence (Jenseits der Stille) (1996),Drama,116692,312.0,474,4.5,1181348028,In Netflix queue,1137201105
1902,Dream for an Insomniac (1996),Drama|Romance,116141,32284.0,474,4.0,1015352994,generation X,1138031706
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,120902,846.0,474,4.5,1081177337,conspiracy,1137205667
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,120780,1389.0,474,4.0,974667301,heist,1138031795
1913,Picnic at Hanging Rock (1975),Drama|Mystery,73540,11020.0,474,4.0,1103119116,Australia,1137191654
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,118789,9464.0,567,5.0,1525282174,avant-garde romantic comedy,1525282933
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,118789,9464.0,567,5.0,1525282174,elegiac,1525282961
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,118789,9464.0,567,5.0,1525282174,melancholy,1525282935
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,118789,9464.0,567,5.0,1525282174,quirky,1525282930
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,118789,9464.0,567,5.0,1525282174,wry,1525282972
1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,120591,95.0,474,1.5,1053021886,space,1137373862
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,424,3.5,1457901918,hallucinatory,1457902516
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,424,3.5,1457901918,mental illness,1457902477
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,424,3.5,1457901918,mindfuck,1457902518
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,424,3.5,1457901918,paranoid,1457902521
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,474,4.0,1089638204,mathematics,1138031797
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,artsy,1525287302
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,atmospheric,1525287273
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,cerebral,1525287286
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,enigmatic,1525287289
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,existentialism,1525287275
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,hallucinatory,1525287271
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,insanity,1525287293
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,paranoia,1525287295
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,paranoid,1525287277
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,surreal,1525287281
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,tense,1525287285
1921,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0,567,3.0,1525287268,visually appealing,1525287283
1923,There's Something About Mary (1998),Comedy|Romance,129387,544.0,327,5.0,1234789706,Ben Stiller,1234789755
1923,There's Something About Mary (1998),Comedy|Romance,129387,544.0,424,3.5,1457846495,Ben Stiller,1457846503
1923,There's Something About Mary (1998),Comedy|Romance,129387,544.0,424,3.5,1457846495,crude humor,1457846506
1923,There's Something About Mary (1998),Comedy|Romance,129387,544.0,424,3.5,1457846495,goofy,1457846511
1931,Mutiny on the Bounty (1935),Adventure|Drama,26752,12311.0,474,4.0,1098710014,ships,1138031771
1938,"Lost Weekend, The (1945)",Drama,37884,28580.0,474,4.0,1106231062,alcoholism,1137766211
1940,Gentleman's Agreement (1947),Drama,39416,33667.0,474,4.0,1100119605,anti-Semitism,1137368219
1940,Gentleman's Agreement (1947),Drama,39416,33667.0,474,4.0,1100119605,Judaism,1137368219
1942,All the King's Men (1949),Drama,41113,25430.0,474,3.5,1165539986,Huey Long,1137201047
1942,All the King's Men (1949),Drama,41113,25430.0,474,3.5,1165539986,In Netflix queue,1137201047
1942,All the King's Men (1949),Drama,41113,25430.0,474,3.5,1165539986,Robert Penn Warren,1137201047
1945,On the Waterfront (1954),Crime|Drama,47296,654.0,474,4.0,1100119625,boxing,1137191644
1945,On the Waterfront (1954),Crime|Drama,47296,654.0,474,4.0,1100119625,coulda been a contender,1137191644
1947,West Side Story (1961),Drama|Musical|Romance,55614,1725.0,474,5.0,983032675,Gangs,1137202674
1948,Tom Jones (1963),Adventure|Comedy|Romance,57590,5769.0,606,3.5,1177512639,British,1177512649
1950,In the Heat of the Night (1967),Drama|Mystery,61811,10633.0,474,3.5,1137520939,racism,1137520942
1951,Oliver! (1968),Drama|Musical,63385,17917.0,474,4.0,1100008865,Dickens,1137191634
1952,Midnight Cowboy (1969),Drama,64665,3116.0,474,4.0,1085403482,prostitution,1138031755
1953,"French Connection, The (1971)",Action|Crime|Thriller,67116,1051.0,474,4.0,1123258161,drugs,1137368199
1953,"French Connection, The (1971)",Action|Crime|Thriller,67116,1051.0,474,4.0,1123258161,police,1137368199
1954,Rocky (1976),Drama,75148,1366.0,474,4.0,983033369,boxing,1137191671
1954,Rocky (1976),Drama,75148,1366.0,474,4.0,983033369,sports,1137191671
1955,Kramer vs. Kramer (1979),Drama,79417,12102.0,474,4.5,1081177360,divorce,1137181397
1957,Chariots of Fire (1981),Drama,82158,9443.0,474,5.0,988926325,Olympics,1137181069
1957,Chariots of Fire (1981),Drama,82158,9443.0,474,5.0,988926325,sports,1137181069
1959,Out of Africa (1985),Drama|Romance,89755,606.0,474,4.0,1105465745,adultery,1138031923
1959,Out of Africa (1985),Drama|Romance,89755,606.0,474,4.0,1105465745,Africa,1138031923
1960,"Last Emperor, The (1987)",Drama,93389,746.0,474,4.0,1089386143,China,1137368246
1961,Rain Man (1988),Drama,95953,380.0,474,4.0,1047054374,autism,1137191663
1962,Driving Miss Daisy (1989),Drama,97239,403.0,474,4.0,1002928215,rasicm,1137368186
1975,Friday the 13th Part 2 (1981),Horror,82418,9725.0,474,2.0,1046984882,Jason,1137374129
1976,Friday the 13th Part 3: 3D (1982),Horror,83972,9728.0,474,0.5,1056041417,Jason,1137373611
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror,87298,9730.0,474,1.5,1056041409,Jason,1137373908
1983,Halloween II (1981),Horror,82495,11281.0,474,2.0,1002757205,halloween,1137374175
1984,Halloween III: Season of the Witch (1982),Horror,85636,10676.0,474,2.0,1046984897,halloween,1137374180
1994,Poltergeist (1982),Horror|Thriller,84516,609.0,474,4.0,1136251475,ghosts,1138031804
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,91778,11133.0,474,2.0,1046984846,ghosts,1137374228
1996,Poltergeist III (1988),Horror|Thriller,95889,10306.0,474,1.0,1046984897,ghosts,1137373825
1997,"Exorcist, The (1973)",Horror|Mystery,70047,9552.0,474,4.0,975173679,demons,1137368191
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,120746,9342.0,474,4.0,974667415,California,1138031745
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,120746,9342.0,474,4.0,974667415,Mexico,1138031745
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,96874,165.0,474,2.0,1014924563,time travel,1137374084
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,47478,346.0,474,4.0,1058290375,samurai,1137368312
2020,Dangerous Liaisons (1988),Drama|Romance,94947,859.0,474,4.0,1002928592,adultery,1137368176
2022,"Last Temptation of Christ, The (1988)",Drama,95497,11051.0,474,4.0,1143683448,Bible,1137202075
2022,"Last Temptation of Christ, The (1988)",Drama,95497,11051.0,474,4.0,1143683448,Katzanzakis,1143683469
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0,62,5.0,1525636725,Al Pacino,1525636728
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0,62,5.0,1525636725,Andy Garcia,1525636768
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0,62,5.0,1525636725,Classic,1525636752
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0,62,5.0,1525636725,Francis Ford Coppola,1525636752
